"";"REFSEQ_MRNA";"logFC"
"ILMN_3238221";"NR_024492";0,30400031990116
"ILMN_1751351";"XM_371820";-0,655819735534904
"ILMN_1730491";"NM_052905";0,85657524237469
"ILMN_1771841";"NM_005438";1,33471984118841
"ILMN_1789400";"NM_004474";-0,744642853867478
"ILMN_1674934";"NM_001452";-0,503090485176355
"ILMN_1731648";"NM_018416";-0,479974103053852
"ILMN_2128668";"NM_014947";0,290572573634117
"ILMN_1669046";"NM_033260";-0,641160843742972
"ILMN_1806667";"NM_025074";-1,80568986483776
"ILMN_1788213";"NM_012083";-0,613453098897509
"ILMN_1772605";"NM_006653";-0,28204105037531
"ILMN_1712896";"NM_006350";1,4381051900945
"ILMN_1700081";"NM_013409";1,30529228589289
"ILMN_2306066";"NM_004960";0,326500389261793
"ILMN_1665372";"NM_021910";-0,99193861593984
"ILMN_1768812";"NM_022003";-1,24309350075844
"ILMN_1804351";"NM_003507";-1,13472107972319
"ILMN_3195401";"NM_002041";0,50122517219741
"ILMN_1761147";"NM_016655";0,574902090314391
"ILMN_1812859";"NM_013445";-0,915941874596654
"ILMN_1660973";"NM_013445";-0,75235057360254
"ILMN_1693452";"NM_024637";-1,37116028397292
"ILMN_1803194";"NM_000154";-0,641574734998294
"ILMN_1671482";"NM_138801";-0,931387272158847
"ILMN_1814606";"NM_004481";-0,574687359835463
"ILMN_1657475";"NM_000155";-0,678655056547099
"ILMN_1708954";"NM_018983";0,654923432828229
"ILMN_3263329";"NM_018983";0,720199042944364
"ILMN_2412549";"NM_032993";0,61250612554765
"ILMN_1771026";"NM_002047";0,489248815958563
"ILMN_1679476";"NM_000819";0,600506141187903
"ILMN_1793220";"NM_175085";0,584809568345021
"ILMN_1779558";"NM_000820";-0,785432106911925
"ILMN_1778611";"NM_001483";0,182271611396018
"ILMN_1667449";"NM_152785";-0,373959223376707
"ILMN_1788547";"NM_002061";0,300843043732947
"ILMN_1712082";"NM_004751";3,63140153527197
"ILMN_1789059";"NM_017686";0,365138591936547
"ILMN_1728698";"NM_016641";-0,50446914591755
"ILMN_2188862";"NM_004864";1,40152725646538
"ILMN_1663383";"NM_015465";0,36805437327589
"ILMN_1707484";"NM_024775";0,287011039419255
"ILMN_1748116";"NM_001042479";-0,436749093528515
"ILMN_1718671";"NM_006783";-1,02929028006954
"ILMN_1754912";"NM_001003722";-0,381135302254581
"ILMN_2188722";"NM_014905";0,534042657688444
"ILMN_1764380";"NM_016433";-0,314942752511637
"ILMN_1782829";"NM_015711";-0,411667140548732
"ILMN_1703565";"NM_015710";-0,422978703763857
"ILMN_1683204";"NM_012384";-0,278565193984104
"ILMN_1720114";"NM_015895";0,352144266533088
"ILMN_3242205";"NM_003875";0,407932858035551
"ILMN_1761044";"NM_053004";-0,563956172456384
"ILMN_1761113";"NM_013285";1,09054144749053
"ILMN_1784709";"NM_005471";-0,282330860271482
"ILMN_1764230";"NM_032520";-0,509871469782111
"ILMN_1661138";"NM_001037533";-0,459875764067089
"ILMN_2383305";"NM_182679";1,01587098517326
"ILMN_2383306";"NM_182679";0,890784826252315
"ILMN_2051972";"NM_004484";-1,24031393498711
"ILMN_1723139";"NM_001083112";0,711072350419827
"ILMN_2407389";"NM_002510";-1,50173541862384
"ILMN_1801205";"NM_001005340";-1,25145381357171
"ILMN_1655348";"NM_001098199";-1,24958907663468
"ILMN_1684653";"NM_153838";0,852705405120359
"ILMN_2367010";"NM_001032394";0,85632414467714
"ILMN_1753913";"NM_024911";-0,615420486013944
"ILMN_1671260";"NM_001002292";-0,595475721813502
"ILMN_2352097";"NM_201524";-0,40067818177083
"ILMN_1696510";"NM_001097616";0,166889964646746
"ILMN_1690621";"NM_032119";-2,17883969558654
"ILMN_1682599";"NM_003979";1,29962653950205
"ILMN_2352090";"NM_018653";-0,452689414375822
"ILMN_2378952";"NM_001039847";-0,262558254429303
"ILMN_1737157";"NM_020895";-1,0310568714814
"ILMN_2065690";"NM_023927";0,400642635317691
"ILMN_2357015";"NM_002082";-0,274961376489695
"ILMN_2142353";"NM_024719";-0,667050179642939
"ILMN_1666206";"NM_001042471";-0,545004090355085
"ILMN_1665428";"NM_024736";-0,61369024322217
"ILMN_2381296";"NM_145871";-0,447365004062128
"ILMN_1762167";"NM_024659";0,274684129440307
"ILMN_1737857";"NM_001514";0,309375434247927
"ILMN_1655921";"NM_005513";0,353088028454669
"ILMN_1664931";"NM_002095";0,398019862072676
"ILMN_1673917";"NM_033001";-0,444969858052064
"ILMN_2208158";"NR_002206";-0,735297240835796
"ILMN_1746457";"NM_001521";-0,407855711362176
"ILMN_1742577";"NM_012341";1,19225002130085
"ILMN_1715113";"NM_012208";-0,450025731486852
"ILMN_1771003";"NM_017815";-0,58755064167427
"ILMN_3247504";"NM_015302";-0,776577682081706
"ILMN_2121408";"NM_001945";1,322388262119
"ILMN_2318568";"NM_001002018";-1,15059524381144
"ILMN_1757877";"NM_001002018";-1,03605905864347
"ILMN_1683995";"XM_944855";0,499023797374605
"ILMN_1772455";"NM_003883";-0,384234107683007
"ILMN_1702265";"NM_032124";0,38302535684143
"ILMN_1709870";"NM_019089";-1,34979045409812
"ILMN_2094266";"NM_019089";-1,28500276026712
"ILMN_1794742";"NM_001010926";-0,734017059984597
"ILMN_1652762";"NM_015094";-0,774815368778409
"ILMN_1697820";"NM_032593";-0,58428422070539
"ILMN_2333766";"NM_001024463";-0,486508112573258
"ILMN_1658702";"NM_021058";0,343511888682839
"ILMN_3242900";"NM_001040874";-0,164228769480001
"ILMN_1779648";"NM_033445";-0,644410177235009
"ILMN_1695311";"NM_006120";-0,77858148681075
"ILMN_2157441";"NM_019111";-1,14248352799198
"ILMN_1765258";"NM_005516";-0,396903426128414
"ILMN_1776879";"NM_005517";-0,339525103430757
"ILMN_1811392";"NM_012292";0,307718113246461
"ILMN_1663447";"NM_031157";0,710662819997935
"ILMN_3178792";"NM_031243";0,764134204616781
"ILMN_1651262";"NM_004499";0,308282352855549
"ILMN_1781764";"NM_001032393";0,461030343200704
"ILMN_3260017";"NM_031262";-0,566501180372429
"ILMN_1791575";"NM_138394";-0,231200185147161
"ILMN_2346479";"NM_199332";-0,511831978614683
"ILMN_1671486";"NM_199331";-0,401104235578448
"ILMN_1689336";"NM_018951";-0,447638989458071
"ILMN_3249281";"NR_002795";-0,864041583361573
"ILMN_1731349";"NM_000522";-1,01302636901239
"ILMN_1753613";"NM_019102";-0,568163234661775
"ILMN_1810274";"NM_002145";-0,214420245165999
"ILMN_1674908";"NM_002147";-0,696746328331951
"ILMN_1702125";"NM_004502";-0,472345153247035
"ILMN_1794492";"NM_004503";-1,08053193171887
"ILMN_1714691";"NM_002148";-0,268088006849975
"ILMN_1657505";"NM_018411";-0,78597860851735
"ILMN_1792497";"NM_004504";0,652171484975009
"ILMN_1903077";"BX476711";-0,516645033835839
"ILMN_1876951";"AL137470";-0,770225915598832
"ILMN_1911047";"AY358510";0,418715947782244
"ILMN_1872600";"BE394732";-0,296398619328515
"ILMN_1889878";"XM_498958";-0,730465222873348
"ILMN_1857335";"AK092751";-0,820213365009682
"ILMN_1893367";"BX094716";-0,566770912416025
"ILMN_1868866";"XM_059047";-0,465075795625346
"ILMN_1855278";"AW954199";1,78428618021868
"ILMN_1880341";"BX101503";-0,410475533873996
"ILMN_1867134";"BE276063";-0,457333998162871
"ILMN_1898124";"AK096179";0,621739716543736
"ILMN_1860216";"XM_168073";-0,52515741980949
"ILMN_1865056";"BC038245";-0,802030898805954
"ILMN_1905527";"BI838800";-0,311934968446609
"ILMN_1860638";"BX537506";-0,247806855418071
"ILMN_1915805";"BC045187";0,228521210771254
"ILMN_1914855";"BF793522";-0,513354028835367
"ILMN_1845037";"BC031266";-0,292002014221006
"ILMN_1838863";"AK123840";-0,454836580332183
"ILMN_1867188";"BX090843";-0,457602924013448
"ILMN_1867663";"AF086087";-0,415495749885183
"ILMN_1844593";"AF176921";1,78932534856183
"ILMN_1879135";"BM673749";0,293313791005708
"ILMN_1901419";"BP873537";-0,348985784928273
"ILMN_1888074";"CN268422";-0,526842494596869
"ILMN_1883404";"CD706077";0,620183868391745
"ILMN_1738237";"NM_022460";-0,763614768133323
"ILMN_1813350";"NM_000196";-0,462210404461548
"ILMN_1735367";"NM_016245";0,29010793008471
"ILMN_1702168";"NM_016142";0,673362058247275
"ILMN_1673711";"NM_007355";0,41833436977044
"ILMN_1734814";"NM_002154";1,11102237501797
"ILMN_2395043";"NM_198431";0,937740977303081
"ILMN_2413084";"NM_153201";0,46510075194896
"ILMN_1686367";"NM_006597";0,423608103865673
"ILMN_1679209";"NM_004134";0,408398101236628
"ILMN_1674236";"NM_001540";-0,205148260652781
"ILMN_1720710";"NM_006308";-1,49064248048289
"ILMN_1791280";"NM_014365";-0,349340232935266
"ILMN_3236821";"NR_024392";-0,992692904956641
"ILMN_1704055";"NM_016391";0,876433264174592
"ILMN_2381397";"NM_002156";0,740891150881714
"ILMN_1784367";"NM_002156";0,657449939475468
"ILMN_1747078";"NM_145014";0,3018880392007
"ILMN_1733956";"NM_002161";0,633668500992155
"ILMN_1793990";"NM_002166";-0,86785773560489
"ILMN_1732296";"NM_002167";-0,694751558653493
"ILMN_1802706";"NM_174869";-0,516951864973937
"ILMN_1758626";"NM_000202";0,320651369711458
"ILMN_2348268";"NM_080730";0,93741008676713
"ILMN_3236367";"NM_001136265";-0,738287910490925
"ILMN_3272500";"NM_145249";-0,614238532933813
"ILMN_1739428";"NM_001547";1,61032716900735
"ILMN_1701789";"NM_001031683";0,617356140323424
"ILMN_1801246";"NM_003641";-0,526835283691021
"ILMN_1675939";"NM_000416";0,682398032831703
"ILMN_1717165";"NM_001551";-0,566063809482991
"ILMN_1725193";"NM_000597";-0,709334901442366
"ILMN_1693941";"NM_020789";-0,828080375259733
"ILMN_2230892";"NM_000628";-0,463852765491721
"ILMN_2158713";"NM_019618";0,827283118803996
"ILMN_2156982";"NM_033416";0,571156545499031
"ILMN_1696311";"NM_017813";0,460139729288221
"ILMN_1662243";"NM_198219";0,228588192557065
"ILMN_2198878";"NM_003866";1,58253256032879
"ILMN_1664608";"XM_001133189";-0,519038372730094
"ILMN_3241087";"NM_001002837";-0,658502006626266
"ILMN_1683328";"NM_001005910";-0,471860444605535
"ILMN_1684746";"NM_016338";0,845548963088081
"ILMN_1798172";"NM_024658";0,839673999146301
"ILMN_2166384";"NM_002271";0,648836303503906
"ILMN_1753164";"NM_006390";0,563193692371324
"ILMN_2316104";"NM_001023571";0,717843265306327
"ILMN_2072357";"NM_006147";-0,391693446589374
"ILMN_1725946";"NM_006147";-0,500676147569616
"ILMN_1759232";"NM_005544";1,10174469578206
"ILMN_1662128";"NM_020701";-0,313018686209628
"ILMN_1781099";"NM_020701";-0,2258768426223
"ILMN_1665792";"NM_002203";1,34255737284585
"ILMN_1685397";"NM_002204";0,317336130226867
"ILMN_2359287";"NM_000210";0,575874814242024
"ILMN_1732921";"NM_002214";0,685121686352054
"ILMN_1717877";"NM_006469";0,546731422966911
"ILMN_1747241";"NM_017969";0,528749236644099
"ILMN_1764177";"NM_004973";-0,568434396773092
"ILMN_1747205";"NM_130469";-0,738385288908199
"ILMN_1687921";"NM_001005920";-0,233509092817291
"ILMN_1693985";"NM_020647";0,809216691267946
"ILMN_2414366";"NM_182709";-0,395046440607732
"ILMN_1800396";"NM_012285";-1,08630164763006
"ILMN_1800942";"NM_153331";0,546387352062522
"ILMN_2146372";"NM_153331";0,564855675109304
"ILMN_1769207";"NM_153033";-0,425210760795204
"ILMN_1724293";"NM_006854";0,326156954257762
"ILMN_1755727";"NM_006618";-0,389200005916436
"ILMN_2410772";"NM_012289";-0,465205585924707
"ILMN_1665483";"NM_014878";1,30217048155051
"ILMN_1797191";"NM_014656";0,887132713712257
"ILMN_3248882";"NR_024031";-0,333365892595435
"ILMN_2226917";"NM_014734";-0,750972472690831
"ILMN_1683277";"NM_024874";-0,696651664263132
"ILMN_1693233";"NM_014732";-1,12744174598058
"ILMN_2339006";"NM_001009814";0,259441152715852
"ILMN_1680010";"NM_014804";0,527144927141667
"ILMN_1678808";"NM_014924";-0,49991994197924
"ILMN_1685631";"NM_015329";-0,385429176664912
"ILMN_1813704";"NM_018689";0,977355698146921
"ILMN_1678235";"NM_015443";-0,34544057322606
"ILMN_1700384";"NM_020888";-0,494335157957392
"ILMN_1760305";"XM_495939";-0,830675482467563
"ILMN_1695658";"NM_005733";-0,432211819819093
"ILMN_1811472";"NM_004856";0,658744621164903
"ILMN_1734476";"NM_004520";0,7074133539136
"ILMN_2081398";"NM_004798";0,229596090830573
"ILMN_2119224";"NM_014970";0,371369395406746
"ILMN_1702738";"NM_177417";-0,51157837771322
"ILMN_1679929";"NM_015995";-0,543048003701339
"ILMN_1779857";"NM_004235";-0,788785024768714
"ILMN_1727134";"NM_020782";0,78212826633353
"ILMN_2140510";"NM_033495";0,70945396226699
"ILMN_1701837";"NM_007246";0,872975655900077
"ILMN_1692785";"NM_014851";-0,48851903111399
"ILMN_1705390";"NM_032775";-0,719370118894503
"ILMN_1706687";"NM_001007075";0,367836383541762
"ILMN_2342437";"NM_001007075";0,373542863967931
"ILMN_1688205";"NM_002776";0,860227261659826
"ILMN_1721868";"NM_002266";0,404435712006689
"ILMN_1665035";"NM_000526";-0,877727150998449
"ILMN_1770612";"NM_002275";-0,739951993360002
"ILMN_3263974";"XM_001726959";1,29719626879422
"ILMN_2201768";"NM_182497";0,797804665934638
"ILMN_1652439";"NM_031958";2,10185770391164
"ILMN_1660635";"NM_016027";0,460979754705438
"ILMN_2214790";"NM_002291";-0,176297155898926
"ILMN_1782292";"NM_005561";-0,415498533631057
"ILMN_1659753";"NM_013995";-0,456812809775041
"ILMN_1733390";"NM_032239";0,818954543609009
"ILMN_1766222";"NM_015155";0,273958762518445
"ILMN_1752810";"NM_018357";-0,415216490012171
"ILMN_2053415";"NM_000527";0,601291717253437
"ILMN_1710668";"NM_012318";0,36414996219266
"ILMN_1782743";"NM_015416";-0,749143309460411
"ILMN_1754149";"NM_001024668";-0,912828247245124
"ILMN_1663080";"NM_001040167";-0,799383558462049
"ILMN_2353358";"NM_006499";0,631106706986813
"ILMN_2356654";"NM_201545";0,843647666909206
"ILMN_1712487";"NM_006893";-0,494489707989361
"ILMN_1752199";"NM_022126";-0,997675949416516
"ILMN_1704369";"NM_016357";0,487200673900439
"ILMN_2367671";"NM_016733";-0,602665947697774
"ILMN_1689037";"NM_006033";1,19070905481115
"ILMN_2189027";"NM_006033";1,31293035311129
"ILMN_1729433";"NM_139248";0,630224418994342
"ILMN_3240177";"NM_032338";0,713818287779747
"ILMN_1764522";"NM_022458";0,338154346258891
"ILMN_1703487";"NM_006769";-0,71525133046031
"ILMN_2117171";"NM_006769";-0,658124795588265
"ILMN_1724315";"NM_014916";0,512160326389155
"ILMN_1668194";"XM_936372";-0,436274599763005
"ILMN_3185784";"NR_024250";0,317860633252768
"ILMN_3262454";"XM_001722552";-0,547539950040685
"ILMN_3260618";"XR_039419";0,370379593342102
"ILMN_3266964";"XM_001717944";-0,699419290657252
"ILMN_3190417";"XM_001716258";0,451880595434028
"ILMN_3271218";"XM_001718329";0,310311724058834
"ILMN_3268028";"XM_001721030";1,12848923671756
"ILMN_3272424";"XR_038689";0,366424805882522
"ILMN_3191393";"XM_001716912";-1,14300329630586
"ILMN_3269484";"XR_039503";0,362942272298526
"ILMN_3267017";"XM_001722134";-0,257394865502032
"ILMN_3273996";"XM_001723616";-0,422295871573924
"ILMN_3192289";"XM_001715702";-0,38302873001931
"ILMN_3256004";"XR_038699";0,263171459830087
"ILMN_3264073";"XM_001723889";-0,531221555302594
"ILMN_3231944";"XM_001720343";0,367906065386537
"ILMN_3178890";"XR_039678";-0,378427661954944
"ILMN_3242551";"XM_001713657";-0,5173111383617
"ILMN_3295075";"XM_001717228";0,37958541893142
"ILMN_3275206";"XR_038313";1,67694379861951
"ILMN_3203196";"XR_038432";2,01195635387102
"ILMN_3275345";"XM_001726077";-0,268754837557928
"ILMN_3279219";"XM_001721497";0,32823732141175
"ILMN_3280402";"XM_001725190";0,290491458004307
"ILMN_3294222";"XR_039018";-0,631216325744715
"ILMN_3248403";"XM_001713656";-0,642707875740163
"ILMN_3249093";"XM_001722593";2,15358126812412
"ILMN_3240003";"XM_001720889";-0,452336670930102
"ILMN_3235358";"XM_001715459";-0,257216893997978
"ILMN_3237270";"XM_001720815";-0,93935867893634
"ILMN_3245752";"XM_001714158";-0,188222242381869
"ILMN_3238945";"XM_001720725";0,411082082003478
"ILMN_3235379";"XM_001724386";1,72002962705712
"ILMN_3249560";"XM_001718070";-0,585765674821154
"ILMN_3241081";"XM_001726827";-0,860923935390016
"ILMN_1701247";"XM_379215";0,287375849515547
"ILMN_1655311";"XM_096885";-0,397249385730381
"ILMN_3211079";"XR_018751";-0,201851987621412
"ILMN_3280842";"XR_017100";0,424090877408513
"ILMN_1703316";"NR_002797";-0,510600089211197
"ILMN_3244521";"NR_015451";-0,726396851233636
"ILMN_1660832";"XM_208281";-0,278772409781139
"ILMN_2278433";"NM_001012626";-0,325479352459126
"ILMN_1657612";"XM_926623";0,0930829698082984
"ILMN_1684114";"NR_002187";-0,299260432134318
"ILMN_3241104";"NR_024473";-0,423803756271512
"ILMN_1806387";"XM_926996";0,973474392126065
"ILMN_3283680";"XR_018747";1,03160964326225
"ILMN_3218538";"XR_016204";0,292030620352996
"ILMN_3290640";"XR_018613";0,535455497531645
"ILMN_1801795";"XM_938382";-0,437953263151099
"ILMN_1733757";"NM_199337";-0,461615964327635
"ILMN_1690844";"XR_019393";0,342149461131552
"ILMN_3233442";"XR_016298";-0,646054879687084
"ILMN_1678312";"XM_373737";-0,343490914679602
"ILMN_3207020";"XR_039451";-0,29280884905457
"ILMN_1659550";"XM_371273";-0,234949474856878
"ILMN_3285198";"XR_039278";0,392844578424807
"ILMN_1713141";"XM_944097";0,369717664102655
"ILMN_3199609";"XR_039228";0,585958502654121
"ILMN_1780773";"XM_931434";-0,390441459918611
"ILMN_1674285";"NM_001013680";0,889228756838004
"ILMN_1751227";"XM_379483";-0,36949223882682
"ILMN_3290385";"XR_017380";-0,290656671495242
"ILMN_3204933";"XR_038835";-0,235092666022101
"ILMN_1686811";"XM_938297";-0,357062458711516
"ILMN_1769705";"NM_001013699";0,394134827789685
"ILMN_1809662";"NM_001071775";0,412391287713233
"ILMN_3296002";"XR_040053";-0,488664678685353
"ILMN_1777170";"XM_942137";-1,09974338537302
"ILMN_1770994";"XM_498909";0,563405404000607
"ILMN_1713764";"XM_942885";-0,559995905017699
"ILMN_3283449";"XR_017665";-0,40032231500957
"ILMN_1743755";"XM_001134411";-0,654234728825466
"ILMN_1702496";"XM_499157";-0,332102720515183
"ILMN_3289346";"XM_001720051";0,405042140423829
"ILMN_1810431";"XM_930677";-0,59616762571473
"ILMN_3276971";"XR_042342";0,243106578245442
"ILMN_3279712";"XR_037021";0,365686725809171
"ILMN_1756139";"XM_926656";-0,210954455920469
"ILMN_1684974";"XM_926719";-0,597262259998434
"ILMN_3280735";"XR_038681";0,562744798826134
"ILMN_1813801";"XR_016986";0,259097437728972
"ILMN_1721659";"XR_019339";0,385134193693821
"ILMN_3202885";"XR_037586";-0,751630406773112
"ILMN_1695397";"XM_927359";0,694883909750498
"ILMN_1747924";"XM_932079";-0,910595055080235
"ILMN_1654064";"XM_937001";0,56386777908395
"ILMN_1712347";"XR_019449";0,610991723964081
"ILMN_3217276";"XR_037472";0,58753919962716
"ILMN_3207122";"XR_018203";0,455470936932951
"ILMN_1679044";"XR_019152";-0,274570500108798
"ILMN_3277872";"XM_001715037";0,55925415333539
"ILMN_1712518";"XM_927832";-0,925213931490013
"ILMN_1671837";"XM_933679";-0,499303764708661
"ILMN_1671971";"XR_016703";0,363261484824058
"ILMN_3219455";"XR_018757";0,925636489993959
"ILMN_3290353";"XM_927887";-0,293468155880344
"ILMN_3290261";"XR_017355";0,575124839422063
"ILMN_1699058";"XM_928051";-0,513488684524034
"ILMN_3240966";"XR_016857";0,705339526101558
"ILMN_1676792";"XM_928168";-0,208561403879623
"ILMN_3211132";"XR_017590";-0,303114782424151
"ILMN_3295847";"XR_019447";0,26769483835362
"ILMN_3276822";"XR_018230";0,482523096024014
"ILMN_1684258";"XM_940585";-0,140207366212907
"ILMN_1700950";"XM_929503";0,180306545681486
"ILMN_3230582";"XM_933781";0,596295268237252
"ILMN_3291413";"XR_017293";-0,377384773366235
"ILMN_1694778";"XR_017241";0,968671003220344
"ILMN_1806612";"XM_945390";-0,567738876541529
"ILMN_1740571";"XM_001130815";0,410186657010659
"ILMN_1806022";"XM_938447";-0,73536817113316
"ILMN_1665736";"XR_018316";0,459037677324529
"ILMN_1665148";"XM_944165";-0,247700480645518
"ILMN_1711087";"XM_937579";-0,670747921072531
"ILMN_1652955";"XM_937691";-0,514104467279704
"ILMN_3203874";"XR_038751";-0,348443417729596
"ILMN_1751726";"XM_945192";-0,560976575103231
"ILMN_3200830";"XR_038252";0,940005937370286
"ILMN_3243074";"XR_018723";0,828902410577721
"ILMN_1687738";"XM_939363";0,175076732677143
"ILMN_3210921";"XM_001722897";-0,649301368938013
"ILMN_1702783";"XM_942117";0,791510276334682
"ILMN_1732171";"XM_942289";-0,37951276888651
"ILMN_1777299";"XM_942413";-0,576939872223395
"ILMN_1651232";"XR_016352";0,252458848034762
"ILMN_1658422";"XM_926591";-0,424505638719136
"ILMN_1693836";"XM_933085";-0,898797213977442
"ILMN_1674334";"XM_927053";-0,552106254582227
"ILMN_3295109";"XM_001725908";0,4487266849418
"ILMN_1652459";"XM_944884";-0,360417742982766
"ILMN_1696946";"XM_940438";0,688510352753925
"ILMN_3293694";"XR_042487";-0,500433429143895
"ILMN_3236249";"XM_001126181";-0,400141821765391
"ILMN_3243813";"XR_015142";0,382897910672304
"ILMN_1812721";"XM_001127981";-0,389466867610984
"ILMN_3287068";"XR_039041";-0,315017052039835
"ILMN_3201445";"XR_015346";-0,103447461234719
"ILMN_3298037";"XM_001127303";-0,275303253843084
"ILMN_3234841";"XR_015303";0,201568568666614
"ILMN_1771734";"XR_015319";0,349433282718222
"ILMN_1676014";"XM_001131304";-0,468266800400242
"ILMN_3228585";"NM_001110781";-0,725955375381631
"ILMN_3226012";"XR_019265";0,5167032430976
"ILMN_3226214";"XM_001128377";-0,359733357561058
"ILMN_1658563";"XM_001133055";1,04479627245827
"ILMN_1760665";"XM_001133057";0,414077760976655
"ILMN_3230241";"XR_042006";-0,368030514587423
"ILMN_3306752";"XR_037739";0,452391946918665
"ILMN_3229467";"XR_015614";-0,729454618878094
"ILMN_3227529";"XR_016041";-0,3386169898502
"ILMN_1744252";"XM_001133677";-0,449224406409127
"ILMN_3227604";"XR_015513";0,881656382017542
"ILMN_3229570";"XR_015567";-0,605101443343171
"ILMN_3304049";"XR_018655";-0,442451770302943
"ILMN_3306019";"XM_001715883";0,480674235287604
"ILMN_1807136";"XM_001130627";-0,94541622832741
"ILMN_3239629";"XR_015990";-0,438846758028797
"ILMN_3248803";"XR_040503";0,383164902156622
"ILMN_3225894";"XM_001715945";0,478586685412928
"ILMN_1839750";"XM_001133820";-0,613665404476921
"ILMN_1710220";"XM_001131964";-0,604913185992433
"ILMN_3227994";"XR_039754";-0,115705166364354
"ILMN_3302456";"XM_001724847";-0,396329635765613
"ILMN_3226769";"XM_001713717";0,308789536862859
"ILMN_3301372";"XM_001726158";0,911667895329291
"ILMN_3306028";"XM_001720485";-0,426058333931664
"ILMN_1899628";"XM_001125976";-0,342180105193639
"ILMN_3241234";"XM_001126471";-0,0827255348080467
"ILMN_3238006";"XM_001722097";-0,775788450101649
"ILMN_1732278";"XM_001128017";0,525066904516014
"ILMN_1656938";"XM_001133149";0,168821753855131
"ILMN_3225521";"XR_040843";-0,868013759551459
"ILMN_2133360";"NM_001080822";0,168800699667219
"ILMN_1723232";"NM_080926";0,726923895468288
"ILMN_1695880";"NM_002317";-1,32256717659263
"ILMN_1701441";"NM_057159";0,97558262067426
"ILMN_1674984";"NM_057159";0,663267451160854
"ILMN_2044453";"NM_020400";-0,294922476456348
"ILMN_1805225";"NM_005768";-0,788361899232729
"ILMN_1670028";"NM_014646";-0,893071950732691
"ILMN_1676197";"NM_032832";-0,352630887530255
"ILMN_1677765";"NM_017522";1,61569258110686
"ILMN_1707156";"NM_017724";0,454793675118813
"ILMN_2218450";"NM_014462";0,369679840953303
"ILMN_2070300";"NM_021177";-0,252696497874206
"ILMN_1814270";"NM_003695";-0,798088732571555
"ILMN_2221564";"NM_017816";1,43612111636853
"ILMN_1764362";"NM_017816";1,6031447734975
"ILMN_1682935";"NM_138794";0,451587002532042
"ILMN_2142117";"NM_138794";0,467280269248887
"ILMN_1749244";"NM_020424";0,554427981144229
"ILMN_2301624";"NM_012090";0,48833906207436
"ILMN_1740960";"NM_014067";-1,03195007538029
"ILMN_1719543";"NM_005360";-1,79845189703207
"ILMN_1764709";"NM_005461";-1,84271211566007
"ILMN_1680139";"NM_012323";1,11313286594688
"ILMN_2322375";"NM_012323";0,96854974647556
"ILMN_2205032";"NM_020932";-0,476495955470194
"ILMN_2215656";"NM_002370";0,573059026203095
"ILMN_1777139";"NM_032509";1,15089773770386
"ILMN_2327860";"NM_022440";-2,16284932207063
"ILMN_1771957";"NM_016219";-0,712790564602418
"ILMN_1768510";"NM_015274";-0,696765704684241
"ILMN_1800733";"NM_005908";-0,380978632194133
"ILMN_2100689";"NM_003010";0,866947345209244
"ILMN_1718129";"NM_002757";-0,460812973902906
"ILMN_1810176";"NM_145331";0,695232306084998
"ILMN_1709114";"NM_006116";-0,459209213530297
"ILMN_1672331";"NM_015093";0,227678754254876
"ILMN_1665943";"NM_001042600";-0,863519764338504
"ILMN_1788002";"NM_139012";-0,562765743374098
"ILMN_2322935";"NM_139078";0,202560740024675
"ILMN_1699082";"NM_139078";0,374730934512537
"ILMN_1658261";"NM_014994";-0,422265102471663
"ILMN_1699644";"XM_001127871";-1,1443319597152
"ILMN_1655796";"XM_001127871";-1,0196290490223
"ILMN_1799819";"NM_004990";0,573616660966923
"ILMN_2406267";"NM_001038603";0,331572191647427
"ILMN_1738438";"NM_198828";-0,615876061264603
"ILMN_1737298";"NM_005911";0,418798587562264
"ILMN_2364864";"NM_005368";-1,38892317659804
"ILMN_1666109";"NM_005368";-1,53990647523001
"ILMN_1746012";"NM_052897";-0,34404904953427
"ILMN_1761808";"NM_139279";0,596768047963793
"ILMN_1803988";"NM_021960";0,523295087400882
"ILMN_2413899";"NM_018518";0,664892248891156
"ILMN_2413898";"NM_018518";0,807780805149645
"ILMN_1764383";"NM_020533";-0,650882411023944
"ILMN_2349393";"NM_001012334";-0,227379914184587
"ILMN_1675186";"NM_002396";0,492226618387811
"ILMN_1707631";"NM_032286";0,384897257383868
"ILMN_1811823";"NM_030973";-0,214573660240005
"ILMN_1654543";"NM_005466";0,36496278143772
"ILMN_1763228";"NM_005920";-0,717081789028946
"ILMN_1705685";"NM_002398";-0,825645817099749
"ILMN_2212909";"NM_014791";0,585011365249112
"ILMN_1731184";"NM_014791";0,623085787411627
"ILMN_1715175";"NM_000245";0,927621368181658
"ILMN_3306997";"NM_005371";0,683452498228204
"ILMN_1815190";"NM_005371";0,748010759272105
"ILMN_1726421";"NM_016025";-0,18633689934075
"ILMN_1787981";"NM_017459";-0,834260095409899
"ILMN_1708782";"NM_005927";0,574556979164115
"ILMN_1674874";"NM_001120";0,158151996552805
"ILMN_1756152";"NM_024311";-0,567737268451237
"ILMN_2342240";"NM_002408";0,175645245253994
"ILMN_3307982";"XR_079546";1,10313474779511
"ILMN_2143795";"NM_052871";0,497797789629812
"ILMN_1784428";"XM_377476";-0,224840720958557
"ILMN_3225761";"XM_942712";-0,337618297985404
